Id,Age,Job,MaritalStatus,Education,Default,Balance,HomeInsurance,Loan,Communication,DayLastContacted,MonthLastContacted,Contacts,DaysPassed,Attempts,Outcome,CallStartTime,CallEndTime,Insurance
CP2940,46,blue-collar,married,secondary,0,640,1,0,cellular,6,may,1,55,5,success,15:49:06,15:53:12,1
CP2941,51,blue-collar,married,primary,0,0,1,1,cellular,25,jul,3,-1,0,,11:10:34,11:26:20,1
CP2942,50,blue-collar,married,primary,0,106,0,0,cellular,12,aug,2,-1,0,,17:25:15,17:32:55,0
CP2943,41,admin.,married,secondary,0,158,1,0,cellular,1,oct,2,120,4,other,13:56:57,14:01:07,0
CP2944,32,management,married,tertiary,0,2516,0,0,cellular,17,nov,1,-1,0,,11:08:22,11:18:17,0
CP2945,28,housemaid,single,tertiary,0,19,0,0,cellular,17,apr,1,-1,0,,10:34:32,10:37:01,1
CP2946,32,technician,single,secondary,0,6402,1,0,cellular,6,may,1,167,1,success,16:47:25,16:50:03,0
CP2947,36,management,single,tertiary,0,2646,0,0,cellular,13,oct,1,182,10,success,12:56:34,12:59:23,1
CP2948,48,technician,divorced,secondary,0,94,1,0,cellular,12,may,2,-1,0,,11:16:16,11:17:43,0
CP2949,51,admin.,married,secondary,0,423,1,1,cellular,16,jul,5,183,2,failure,9:05:35,9:06:59,0
CP2950,41,services,married,tertiary,0,881,0,0,cellular,30,oct,3,-1,0,,12:11:33,12:15:50,1
CP2951,31,technician,single,tertiary,0,1887,0,1,cellular,20,nov,2,183,1,failure,16:28:21,16:32:06,0
CP2952,34,technician,single,tertiary,0,992,1,0,cellular,5,feb,2,-1,0,,12:08:55,12:10:06,1
CP2953,52,management,married,tertiary,0,1295,1,0,cellular,18,nov,1,123,1,other,14:14:54,14:16:55,0
CP2954,32,technician,single,tertiary,0,6746,0,0,cellular,11,nov,1,-1,0,,14:22:37,14:25:56,1
CP2955,21,blue-collar,single,secondary,0,820,1,0,,27,jun,2,-1,0,,15:25:23,15:30:25,0
CP2956,73,retired,divorced,tertiary,0,3203,0,0,cellular,20,apr,1,-1,0,,11:36:42,11:39:10,1
CP2957,43,services,married,primary,0,2567,1,0,cellular,14,may,1,360,2,failure,13:01:12,13:03:01,0
CP2958,38,blue-collar,single,tertiary,0,2885,1,0,,20,jun,10,-1,0,,10:46:11,11:09:53,1
CP2959,30,services,married,secondary,0,5,0,1,cellular,10,jul,5,-1,0,,17:40:03,17:53:52,1
CP2960,27,blue-collar,married,,0,409,1,0,cellular,18,may,1,-1,0,,10:21:43,10:30:28,1
CP2961,60,technician,divorced,tertiary,0,1900,1,0,,29,may,3,-1,0,,10:42:44,10:44:01,0
CP2962,58,technician,married,secondary,0,5618,1,0,cellular,20,nov,2,189,1,failure,9:16:38,9:22:39,0
CP2963,31,management,married,secondary,0,0,0,0,cellular,11,aug,1,-1,0,,10:29:49,10:41:49,1
CP2964,57,retired,divorced,primary,0,720,0,0,telephone,17,feb,4,-1,0,,13:47:38,13:51:00,1
CP2965,29,management,single,tertiary,0,637,1,0,cellular,3,jun,1,119,1,failure,16:30:24,16:36:04,1
CP2966,39,management,married,tertiary,0,20932,0,0,cellular,21,nov,2,-1,0,,16:54:47,16:56:54,0
CP2967,30,blue-collar,single,secondary,0,315,0,0,cellular,23,jun,1,-1,0,,9:37:38,10:01:05,1
CP2968,21,student,single,,0,1506,0,0,cellular,14,sep,1,-1,0,,14:44:55,14:50:35,1
CP2969,95,retired,divorced,primary,0,2282,0,0,telephone,21,apr,17,-1,0,,16:56:10,16:59:37,1
CP2970,35,admin.,married,secondary,0,-203,1,0,cellular,11,jul,2,-1,0,,12:47:53,13:15:22,1
CP2971,46,services,divorced,secondary,0,1263,1,0,telephone,21,nov,2,-1,0,,14:35:34,14:39:14,0
CP2972,38,technician,single,tertiary,0,508,1,1,cellular,12,aug,2,-1,0,,9:27:55,9:46:18,1
CP2973,33,management,married,tertiary,0,2098,0,0,cellular,20,nov,1,-1,0,,10:12:02,10:13:09,0
CP2974,31,student,single,,0,376,0,0,cellular,16,nov,1,96,2,other,12:43:43,12:47:05,0
CP2975,29,management,single,tertiary,0,502,0,0,cellular,8,jul,1,87,5,failure,11:08:52,11:25:00,1
CP2976,31,blue-collar,married,secondary,0,150,1,0,telephone,14,may,2,-1,0,,16:14:29,16:15:37,0
CP2977,27,unemployed,married,secondary,0,293,1,0,,26,may,3,-1,0,,11:48:25,11:49:35,0
CP2978,34,services,married,secondary,0,1337,0,0,cellular,12,aug,2,104,1,success,13:26:38,13:30:53,1
CP2979,49,services,married,secondary,0,2416,1,0,cellular,16,apr,1,-1,0,,11:37:57,12:00:43,1
CP2980,31,management,single,tertiary,0,177,1,0,cellular,15,may,1,-1,0,,9:02:47,9:04:51,0
CP2981,39,technician,married,tertiary,0,122,0,0,,20,jun,5,-1,0,,16:47:21,16:48:05,0
CP2982,39,,single,,0,0,0,0,telephone,28,jan,1,-1,0,,10:20:54,10:21:22,0
CP2983,43,entrepreneur,married,primary,0,1318,1,1,telephone,11,may,8,-1,0,,16:10:23,16:10:33,0
CP2984,51,blue-collar,married,secondary,0,0,1,0,,5,may,2,-1,0,,9:17:56,9:20:49,0
CP2985,43,management,married,tertiary,0,-271,1,1,telephone,14,may,1,-1,0,,10:48:57,10:50:58,0
CP2986,30,admin.,single,secondary,0,270,0,0,cellular,30,apr,1,80,1,success,14:55:20,15:02:37,1
CP2987,32,blue-collar,single,primary,0,60,1,0,cellular,28,jul,2,-1,0,,10:28:22,10:30:38,0
CP2988,30,technician,single,tertiary,0,0,0,0,cellular,22,aug,2,-1,0,,10:19:41,10:21:42,0
CP2989,31,technician,single,tertiary,0,252,0,0,cellular,8,jun,3,-1,0,,9:28:58,9:30:45,1
CP2990,37,technician,single,tertiary,0,0,0,0,,1,jul,2,-1,0,,12:42:48,13:01:43,1
CP2991,37,management,single,tertiary,0,698,0,0,cellular,8,sep,2,-1,0,,11:55:29,12:13:30,1
CP2992,30,technician,single,secondary,0,53,1,0,cellular,18,jul,5,-1,0,,15:31:18,15:37:10,0
CP2993,31,blue-collar,married,primary,0,290,1,0,cellular,15,may,1,291,3,failure,12:06:11,12:08:39,0
CP2994,46,technician,married,tertiary,0,841,1,0,,6,may,1,-1,0,,13:29:51,13:32:29,0
CP2995,38,management,married,tertiary,0,93,1,0,cellular,25,may,1,272,4,failure,12:59:29,13:00:43,0
CP2996,29,technician,married,secondary,0,2326,0,0,cellular,6,mar,1,-1,0,,16:44:19,16:47:34,1
CP2997,57,management,married,tertiary,0,1357,1,1,cellular,18,nov,2,-1,0,,17:53:17,17:54:54,0
CP2998,32,technician,married,secondary,0,696,1,0,,2,jun,1,-1,0,,12:12:11,12:25:46,1
CP2999,29,admin.,married,secondary,0,19,0,0,cellular,28,jan,1,-1,0,,10:09:39,10:10:59,0
CP3000,35,technician,married,secondary,0,249,0,0,cellular,21,aug,8,-1,0,,15:21:11,15:24:36,0
CP3001,28,student,single,tertiary,0,682,1,0,cellular,29,jan,1,255,2,other,12:53:52,12:59:48,0
CP3002,31,blue-collar,single,secondary,0,5547,1,0,cellular,11,may,1,-1,0,,15:23:59,15:25:12,0
CP3003,73,retired,divorced,secondary,0,7111,1,0,cellular,12,oct,1,-1,0,,10:02:40,10:05:06,1
CP3004,37,services,married,secondary,0,-21,1,1,,23,may,2,-1,0,,16:22:07,16:23:08,0
CP3005,47,blue-collar,single,primary,0,10558,1,0,cellular,13,may,3,174,2,other,9:03:55,9:05:16,0
CP3006,28,self-employed,single,secondary,0,5679,1,0,cellular,9,feb,4,-1,0,,13:34:14,13:45:55,1
CP3007,36,technician,divorced,secondary,0,-435,1,0,,2,jun,8,-1,0,,15:42:44,15:44:09,0
CP3008,41,management,married,tertiary,0,472,1,0,cellular,10,jul,1,-1,0,,9:44:38,9:57:41,0
CP3009,40,technician,married,primary,0,644,1,0,cellular,16,apr,2,336,1,failure,10:49:27,10:51:25,0
CP3010,37,management,single,tertiary,0,254,0,0,cellular,19,oct,1,-1,0,,10:49:27,10:51:27,0
CP3011,35,management,single,tertiary,0,2646,0,0,cellular,13,oct,1,182,1,success,15:07:49,15:11:30,1
CP3012,36,self-employed,single,secondary,0,74,1,1,cellular,12,may,2,-1,0,,9:49:13,9:52:31,0
CP3013,33,blue-collar,single,secondary,0,476,1,1,cellular,17,apr,3,333,2,failure,17:42:50,17:51:54,0
CP3014,33,technician,single,tertiary,0,3689,0,0,cellular,27,aug,3,-1,0,,12:05:04,12:12:29,1
CP3015,54,retired,divorced,tertiary,0,3076,0,0,cellular,27,may,2,-1,0,,15:50:49,15:56:56,1
CP3016,42,services,married,secondary,0,1263,1,0,,6,may,2,-1,0,,13:12:09,13:14:03,0
CP3017,40,management,married,tertiary,0,185,0,0,cellular,21,aug,2,-1,0,,11:06:53,11:12:03,0
CP3018,32,services,married,secondary,0,914,0,0,cellular,15,jun,1,-1,0,,17:56:22,18:02:34,1
CP3019,28,student,single,secondary,0,4793,0,0,,27,may,1,-1,0,,17:38:53,17:41:24,0
CP3020,34,management,divorced,tertiary,0,2240,0,0,cellular,8,sep,2,184,3,success,15:42:54,15:46:34,1
CP3021,40,management,married,tertiary,0,226,1,0,cellular,12,may,2,-1,0,,16:06:23,16:10:45,0
CP3022,53,entrepreneur,married,tertiary,0,0,0,0,cellular,20,nov,2,-1,0,,13:17:00,13:25:40,0
CP3023,33,technician,married,secondary,0,221,1,0,cellular,13,may,1,355,4,failure,16:35:44,16:46:53,1
CP3024,31,management,single,tertiary,0,1761,1,0,telephone,29,jul,3,440,3,failure,10:23:17,10:28:49,1
CP3025,33,services,married,secondary,0,804,1,1,,8,may,1,-1,0,,13:00:52,13:05:18,0
CP3026,56,admin.,married,secondary,0,360,1,1,cellular,24,jul,2,-1,0,,13:04:07,13:05:45,0
CP3027,47,entrepreneur,married,secondary,0,0,0,0,,5,jun,1,-1,0,,14:18:02,14:42:08,1
CP3028,56,blue-collar,married,primary,0,3498,0,0,cellular,15,apr,2,-1,0,,15:29:28,15:33:52,1
CP3029,54,self-employed,divorced,tertiary,0,0,1,1,cellular,29,jan,3,-1,0,,10:14:15,10:19:24,0
CP3030,51,technician,married,,0,-174,1,1,cellular,17,nov,1,-1,0,,9:00:45,9:06:33,0
CP3031,56,retired,divorced,primary,0,694,0,0,cellular,29,jan,1,102,1,other,13:22:18,13:24:42,1
CP3032,59,management,married,primary,0,1727,0,0,telephone,25,may,4,358,2,failure,10:40:15,10:48:35,1
CP3033,54,management,married,tertiary,1,153,0,0,,9,jun,3,-1,0,,12:24:07,12:25:46,0
CP3034,30,blue-collar,single,primary,0,0,0,0,cellular,15,jul,3,-1,0,,14:39:40,14:51:36,1
CP3035,36,blue-collar,married,primary,0,599,1,0,,21,may,2,-1,0,,16:39:55,16:50:44,1
CP3036,30,services,single,tertiary,0,803,0,0,cellular,30,apr,1,-1,0,,9:17:17,9:21:20,0
CP3037,31,technician,single,secondary,0,846,0,0,cellular,26,may,3,205,2,failure,12:23:41,12:30:26,1
CP3038,32,technician,single,tertiary,0,0,1,1,cellular,13,may,2,-1,0,,14:26:16,14:33:36,1
CP3039,36,services,single,secondary,0,1482,1,0,cellular,18,nov,2,174,1,other,10:47:07,10:50:04,0
CP3040,80,retired,divorced,primary,0,5861,0,0,telephone,26,apr,8,-1,0,,10:34:55,10:36:27,0
CP3041,47,management,married,,0,4189,1,0,cellular,19,nov,3,-1,0,,12:44:28,12:52:37,1
CP3042,25,student,single,secondary,0,486,0,0,cellular,13,sep,3,199,4,failure,13:33:03,13:37:36,1
CP3043,34,technician,single,tertiary,0,184,1,0,cellular,30,jul,3,-1,0,,11:02:38,11:04:05,0
CP3044,45,management,married,tertiary,0,1034,0,1,cellular,24,jul,4,-1,0,,10:14:35,10:44:55,0
CP3045,32,technician,married,secondary,0,0,1,1,cellular,10,jul,1,-1,0,,13:50:07,13:57:15,0
CP3046,40,blue-collar,single,secondary,0,1101,1,0,,16,may,1,-1,0,,16:35:53,16:39:27,0
CP3047,40,blue-collar,married,secondary,0,1161,1,1,,16,may,8,-1,0,,10:53:24,10:58:16,0
CP3048,46,management,married,tertiary,0,964,1,0,cellular,8,apr,1,-1,0,,10:49:30,10:52:24,0
CP3049,36,admin.,single,secondary,0,0,0,0,cellular,4,feb,2,-1,0,,10:10:31,10:12:48,0
CP3050,36,admin.,married,secondary,0,11,1,0,cellular,2,oct,3,-1,0,,12:01:19,12:03:20,0
CP3051,31,technician,married,secondary,0,1173,1,0,cellular,14,jul,3,-1,0,,17:07:31,17:14:55,1
CP3052,53,admin.,married,secondary,0,459,0,0,cellular,5,apr,1,-1,0,,15:14:35,15:23:53,1
CP3053,36,management,married,tertiary,0,753,0,0,cellular,16,apr,4,-1,0,,14:01:15,14:02:31,0
CP3054,46,management,married,tertiary,0,273,1,0,cellular,10,may,6,53,6,success,12:50:47,13:00:30,1
CP3055,41,management,divorced,,0,465,1,0,cellular,22,jul,1,-1,0,,16:44:41,17:09:49,1
CP3056,49,admin.,divorced,secondary,0,124,1,1,cellular,29,jul,19,-1,0,,14:49:16,14:51:21,0
CP3057,40,services,married,secondary,0,4157,1,0,,15,may,1,-1,0,,17:09:17,17:21:32,0
CP3058,26,blue-collar,single,secondary,0,24,1,0,,7,may,1,-1,0,,12:37:10,12:40:10,0
CP3059,43,services,married,secondary,0,774,0,0,cellular,24,jun,1,91,2,success,16:21:27,16:29:29,1
CP3060,33,admin.,married,secondary,0,1467,1,0,,20,may,2,-1,0,,9:37:00,9:38:25,0
CP3061,38,technician,married,secondary,0,0,1,1,cellular,15,jul,4,-1,0,,12:22:54,12:25:20,0
CP3062,19,student,single,secondary,0,329,0,0,cellular,30,apr,1,190,2,success,15:57:27,16:00:16,1
CP3063,58,blue-collar,married,secondary,0,3027,1,0,cellular,24,apr,1,-1,0,,15:21:51,15:24:31,1
CP3064,28,management,single,tertiary,0,0,1,0,cellular,16,jul,5,-1,0,,10:23:56,10:36:43,1
CP3065,34,blue-collar,married,primary,0,3527,1,0,cellular,21,nov,1,-1,0,,11:07:23,11:24:25,1
CP3066,50,management,married,tertiary,0,290,0,1,cellular,8,aug,2,-1,0,,16:32:31,16:33:21,0
CP3067,43,technician,divorced,secondary,0,353,1,0,,23,may,1,-1,0,,13:26:23,13:28:56,0
CP3068,33,services,married,secondary,0,624,1,0,cellular,15,may,1,-1,0,,16:23:39,16:30:42,0
CP3069,57,management,divorced,,0,854,0,0,cellular,27,aug,4,92,1,failure,10:43:06,10:54:46,1
CP3070,38,blue-collar,married,secondary,0,1627,0,0,,16,jun,9,-1,0,,13:18:31,13:40:34,1
CP3071,39,technician,married,secondary,0,2983,0,0,cellular,3,dec,1,-1,0,,13:14:27,13:22:19,1
CP3072,52,management,married,tertiary,0,-970,1,0,cellular,4,feb,1,-1,0,,17:08:19,17:16:28,1
CP3073,29,student,single,tertiary,0,0,0,0,,26,may,3,-1,0,,11:31:26,11:32:18,0
CP3074,34,management,married,secondary,0,369,0,0,cellular,2,aug,3,342,4,failure,16:08:44,16:23:12,1
CP3075,49,management,married,secondary,0,99,1,0,cellular,6,may,2,343,1,failure,15:05:15,15:16:42,1
CP3076,25,student,single,primary,0,373,1,0,cellular,11,may,2,-1,0,,12:06:43,12:20:22,1
CP3077,43,management,divorced,tertiary,0,2367,0,0,cellular,22,sep,1,113,3,success,13:37:05,13:38:28,1
CP3078,57,technician,divorced,secondary,0,3043,0,0,cellular,14,aug,2,-1,0,,10:09:24,10:21:11,1
CP3079,35,technician,married,tertiary,0,7050,0,0,cellular,11,aug,3,182,4,success,10:49:28,10:53:10,1
CP3080,40,admin.,married,primary,0,72,1,1,cellular,21,nov,1,-1,0,,9:33:55,9:48:04,1
CP3081,37,technician,married,secondary,0,5115,1,0,cellular,17,nov,2,171,4,failure,12:59:55,13:20:05,1
CP3082,28,blue-collar,single,secondary,0,623,0,0,,18,jun,41,-1,0,,10:27:24,10:27:49,0
CP3083,52,retired,divorced,tertiary,0,-309,1,0,,19,jun,2,-1,0,,9:41:48,9:50:08,1
CP3084,57,technician,married,secondary,0,950,1,0,cellular,9,jul,1,-1,0,,15:03:44,15:24:56,0
CP3085,26,student,single,secondary,0,279,0,0,cellular,7,may,3,-1,0,,10:14:03,10:18:02,0
CP3086,35,management,married,tertiary,0,4124,1,0,cellular,23,jul,2,445,7,other,17:15:32,17:21:22,1
CP3087,53,unemployed,married,,0,13,0,0,,5,may,3,-1,0,,10:19:13,10:26:03,0
CP3088,42,admin.,married,secondary,0,16517,0,0,cellular,15,mar,5,203,4,failure,11:33:22,11:42:31,0
CP3089,39,technician,married,secondary,0,6,1,0,cellular,18,may,3,357,4,failure,15:27:00,15:29:02,0
CP3090,26,blue-collar,married,secondary,0,697,1,0,cellular,18,may,2,-1,0,,16:10:32,16:14:45,0
CP3091,32,services,single,secondary,0,-23,0,0,cellular,11,may,1,305,1,failure,13:53:58,13:57:03,0
CP3092,48,admin.,single,secondary,0,1253,1,0,,18,jun,2,-1,0,,17:41:30,17:45:35,0
CP3093,33,management,single,tertiary,0,4176,0,0,cellular,26,mar,3,-1,0,,14:36:25,14:41:13,1
CP3094,43,management,married,tertiary,0,13044,0,0,cellular,19,nov,1,93,4,failure,14:49:28,14:53:03,0
CP3095,34,management,married,tertiary,0,606,0,0,cellular,20,apr,1,-1,0,,17:09:17,17:10:54,1
CP3096,24,technician,single,secondary,0,598,0,0,cellular,12,may,1,182,2,success,16:44:26,16:57:08,1
CP3097,60,management,married,tertiary,0,3401,0,0,cellular,30,oct,1,270,1,failure,11:20:43,11:25:37,1
CP3098,44,blue-collar,married,secondary,0,2979,1,0,cellular,18,may,5,178,3,other,15:15:39,15:15:57,0
CP3099,43,blue-collar,married,primary,0,108,1,1,,15,may,4,-1,0,,16:21:15,16:28:15,0
CP3100,42,blue-collar,married,primary,0,1673,1,0,cellular,17,apr,3,-1,0,,15:03:49,15:14:25,1
CP3101,49,retired,single,primary,0,25824,0,0,,17,jun,1,-1,0,,10:54:42,10:56:16,0
CP3102,33,blue-collar,married,secondary,0,3458,1,0,cellular,20,apr,1,-1,0,,14:26:03,14:26:57,0
CP3103,51,unemployed,married,primary,0,1162,1,0,cellular,25,jul,1,-1,0,,17:40:47,18:14:22,1
CP3104,31,management,married,tertiary,0,1812,0,0,cellular,30,apr,1,-1,0,,16:29:17,16:36:58,1
CP3105,64,housemaid,married,,0,2645,0,0,telephone,3,feb,2,-1,0,,11:43:12,11:46:51,1
CP3106,25,technician,single,tertiary,0,1231,0,0,cellular,31,aug,2,-1,0,,9:49:39,9:54:10,1
CP3107,36,blue-collar,divorced,secondary,0,313,1,1,cellular,17,apr,2,-1,0,,10:06:42,10:11:06,0
CP3108,46,housemaid,married,primary,0,17,0,0,,17,jun,1,-1,0,,10:33:05,10:34:17,0
CP3109,35,blue-collar,single,primary,0,-4,1,0,cellular,18,may,1,-1,0,,12:00:44,12:03:42,0
CP3110,27,management,single,tertiary,0,102,0,0,,26,jul,1,-1,0,,10:07:40,10:07:49,0
CP3111,35,admin.,married,tertiary,0,690,0,0,cellular,16,oct,1,-1,0,,12:07:34,12:09:22,0
CP3112,67,management,married,tertiary,0,405,0,0,cellular,10,nov,2,95,2,success,12:04:26,12:10:10,1
CP3113,51,admin.,married,secondary,0,241,0,0,cellular,7,dec,2,-1,0,,14:24:08,14:29:16,1
CP3114,29,admin.,divorced,secondary,0,0,0,0,,9,may,1,-1,0,,12:06:38,12:13:11,0
CP3115,48,blue-collar,married,secondary,0,1230,1,0,cellular,12,nov,1,196,2,success,13:43:12,13:46:01,1
CP3116,34,services,married,secondary,0,-62,1,0,,16,jun,3,-1,0,,13:50:40,13:52:29,0
CP3117,53,technician,divorced,secondary,0,281,1,0,cellular,17,apr,2,337,9,other,10:05:27,10:08:18,0
CP3118,30,technician,single,secondary,0,237,0,0,cellular,9,feb,2,-1,0,,11:25:54,11:27:46,0
CP3119,56,retired,divorced,tertiary,0,13094,0,0,cellular,25,may,1,-1,0,,16:19:36,16:37:20,1
CP3120,28,services,single,primary,0,198,0,0,cellular,4,feb,2,-1,0,,12:43:32,12:59:48,1
CP3121,43,management,married,,0,587,1,0,cellular,5,feb,6,231,9,failure,14:20:12,14:20:23,0
CP3122,34,admin.,divorced,secondary,0,661,1,0,cellular,5,aug,2,183,10,failure,17:54:34,17:58:39,1
CP3123,46,admin.,single,secondary,0,849,1,0,,5,jun,2,-1,0,,13:07:48,13:16:16,1
CP3124,29,blue-collar,single,primary,0,231,1,0,,28,may,1,-1,0,,11:28:05,11:30:07,0
CP3125,32,technician,single,tertiary,0,388,1,0,cellular,22,aug,2,-1,0,,14:49:29,14:51:28,0
CP3126,33,technician,single,secondary,0,2583,0,0,cellular,6,feb,1,-1,0,,13:54:06,13:56:15,0
CP3127,30,student,single,tertiary,0,3300,0,0,cellular,21,nov,1,-1,0,,9:39:08,10:05:19,1
CP3128,52,management,married,tertiary,0,388,0,0,cellular,25,may,1,-1,0,,10:43:50,10:48:22,1
CP3129,26,technician,single,secondary,0,668,1,0,,28,may,3,-1,0,,15:10:25,15:20:01,1
CP3130,57,management,married,primary,0,1052,1,0,,13,may,4,-1,0,,17:32:21,17:36:08,0
CP3131,48,management,divorced,primary,0,432,1,0,,20,may,2,-1,0,,10:41:55,10:44:27,0
CP3132,56,self-employed,married,secondary,0,445,0,0,cellular,7,aug,2,-1,0,,10:43:47,10:44:46,0
CP3133,26,student,single,tertiary,0,10086,0,0,cellular,21,apr,2,-1,0,,16:07:39,16:09:29,1
CP3134,35,management,single,tertiary,0,62,1,0,cellular,5,may,4,15,3,success,11:37:44,11:41:18,0
CP3135,22,services,single,primary,0,35,1,0,,28,may,3,-1,0,,12:36:45,12:38:31,0
CP3136,45,technician,married,tertiary,0,377,1,0,,19,jun,3,-1,0,,10:37:08,10:51:03,1
CP3137,33,technician,married,tertiary,0,8023,0,0,cellular,30,nov,1,105,3,failure,12:19:02,12:20:49,0
CP3138,33,,single,secondary,0,1522,0,1,cellular,19,nov,1,-1,0,,12:44:40,13:00:46,0
CP3139,40,blue-collar,married,secondary,0,755,0,0,cellular,17,nov,1,117,1,failure,16:38:22,16:45:10,0
CP3140,38,self-employed,single,tertiary,0,973,0,0,cellular,4,feb,1,-1,0,,13:14:53,13:17:11,0
CP3141,46,admin.,divorced,secondary,0,2196,0,0,cellular,28,jul,5,-1,0,,9:43:15,9:52:48,1
CP3142,46,technician,married,tertiary,0,53,0,0,,12,jun,3,-1,0,,14:51:14,14:51:26,0
CP3143,60,retired,married,,0,209,0,0,cellular,30,apr,1,-1,0,,12:26:50,12:34:42,0
CP3144,33,services,married,secondary,0,386,0,0,cellular,12,may,1,181,5,success,12:20:53,12:26:10,1
CP3145,39,management,married,tertiary,0,0,1,0,cellular,5,may,2,-1,0,,17:24:58,17:38:29,1
CP3146,38,student,married,secondary,0,134,0,0,cellular,27,aug,8,-1,0,,11:48:43,11:50:14,0
CP3147,50,admin.,single,secondary,0,2252,0,0,cellular,30,apr,2,-1,0,,13:28:07,13:38:59,1
CP3148,41,management,married,tertiary,0,-412,1,0,cellular,29,jan,1,195,5,other,16:44:33,16:45:58,0
CP3149,46,management,married,tertiary,0,273,1,0,cellular,15,sep,1,105,3,failure,9:26:17,9:58:59,1
CP3150,33,housemaid,single,tertiary,0,1107,1,0,cellular,18,mar,1,-1,0,,14:00:26,14:03:47,1
CP3151,52,admin.,single,secondary,0,2398,1,0,cellular,3,nov,1,-1,0,,16:29:18,16:36:10,1
CP3152,25,technician,single,secondary,0,1135,1,0,,12,may,3,-1,0,,16:11:48,16:18:24,0
CP3153,33,technician,single,secondary,0,2085,0,0,cellular,9,feb,2,-1,0,,9:07:51,9:16:12,1
CP3154,45,management,divorced,secondary,0,644,1,0,cellular,19,nov,1,168,1,success,11:38:46,11:45:44,1
CP3155,41,,single,,0,942,0,0,cellular,27,oct,1,188,1,success,16:39:43,16:42:06,1
CP3156,31,management,single,tertiary,0,98,0,0,cellular,11,aug,2,-1,0,,12:04:33,12:05:42,0
CP3157,54,technician,married,secondary,0,0,0,0,cellular,6,nov,5,192,8,other,11:24:43,11:32:27,1
CP3158,46,services,married,secondary,0,2948,0,0,cellular,21,nov,1,-1,0,,13:17:55,13:32:48,1
CP3159,42,services,married,secondary,0,1376,1,0,cellular,2,jun,2,92,4,success,12:31:20,12:35:51,1
CP3160,24,student,single,,0,358,0,0,cellular,14,jun,1,384,1,other,15:12:18,15:16:23,1
CP3161,37,entrepreneur,married,tertiary,0,678,0,1,,19,jun,1,-1,0,,16:55:21,17:01:56,0
CP3162,47,technician,divorced,secondary,0,1851,1,0,,19,may,2,-1,0,,13:30:44,13:33:04,0
CP3163,55,services,married,,0,1210,1,0,,30,may,1,-1,0,,17:03:07,17:17:35,0
CP3164,28,student,single,secondary,0,949,1,0,,28,may,1,-1,0,,10:41:33,11:10:23,1
CP3165,39,blue-collar,married,primary,0,568,1,0,,21,may,3,-1,0,,17:17:14,17:20:07,0
CP3166,27,student,single,,0,910,1,1,,27,may,1,-1,0,,9:21:47,9:23:04,0
CP3167,55,entrepreneur,married,tertiary,0,22,0,1,cellular,8,jul,1,-1,0,,13:47:51,13:51:26,0
CP3168,29,admin.,married,secondary,0,494,1,0,,26,may,2,-1,0,,14:51:53,14:57:34,0
CP3169,26,blue-collar,married,primary,0,-219,1,1,,15,may,5,-1,0,,14:11:17,14:16:28,0
CP3170,22,admin.,single,secondary,0,114,0,0,cellular,30,mar,1,-1,0,,9:08:11,9:16:48,1
CP3171,29,blue-collar,married,primary,0,459,1,1,cellular,17,apr,3,318,1,failure,15:40:12,15:43:34,0
CP3172,33,entrepreneur,single,tertiary,0,484,1,0,cellular,29,jan,1,-1,0,,12:30:38,12:39:35,0
CP3173,50,admin.,divorced,secondary,0,363,1,0,,16,may,1,-1,0,,17:04:42,17:27:02,1
CP3174,27,admin.,married,secondary,0,953,1,0,,26,may,2,-1,0,,15:42:04,15:47:44,0
CP3175,33,blue-collar,single,,0,129,1,1,cellular,30,apr,1,161,1,failure,17:03:14,17:11:16,1
CP3176,43,self-employed,married,secondary,0,0,1,0,cellular,8,may,1,-1,0,,9:23:47,9:25:58,0
CP3177,27,technician,single,secondary,0,41,1,1,cellular,25,jul,1,-1,0,,10:55:20,11:08:43,0
CP3178,38,management,single,tertiary,0,0,0,0,cellular,29,aug,2,-1,0,,17:34:16,17:35:51,0
CP3179,46,blue-collar,married,secondary,0,922,0,1,cellular,14,jul,2,-1,0,,14:29:32,14:32:03,0
